date_,city_name,order_id,cart_id,dim_customer_key,procured_quantity,unit_selling_price,total_discount_amount,product_id,product_category,age,gender,income_bracket,delivery_time_days,stock_level,total_weighted_landing_price
26-07-2023,Kolkata,5812002,363222,88309,6,136.96,161.06,446943,Home,38,Male,High,2,715,1449.34
03-06-2024,Mumbai,2222463,232186,74337,5,53.59,192.52,610660,Home,35,Female,Middle,4,944,3812.35
24-05-2024,Hyderabad,3959852,260784,76295,8,830.91,50.19,293854,Clothing,22,Blanks,Middle,6,595,3277.49
27-04-2025,Kolkata,7964348,299860,87846,1,998.74,0.87,780609,Grocery,52,Blanks,Middle,1,190,4356.31
05-07-2024,Bengaluru,3483120,789704,45004,3,900.24,136.81,995427,Books,41,Male,Middle,1,17,3708.86
01-04-2025,Kolkata,2670251,264904,77764,5,634.57,48.79,468744,Clothing,57,Male,High,1,986,1138.72
15-07-2023,Hyderabad,5679116,983305,28484,7,284.92,6.07,987168,Clothing,24,Blanks,Middle,7,515,2240.81
01-10-2023,Kolkata,7850960,831154,89553,9,762.04,179.74,171390,Books,45,Blanks,Middle,1,668,2114.63
08-05-2024,Kolkata,6675782,887807,54112,3,480.72,94.95,923932,Clothing,33,Male,Low,4,290,2826.68
17-08-2024,Mumbai,3715619,160642,64642,6,627.28,8.07,217031,Home,28,Female,Low,7,563,4243.75
07-01-2025,Delhi,3790017,402907,86788,6,993.79,35.02,295048,Grocery,59,Male,High,6,494,1299.26
01-09-2024,Delhi,8631289,119990,60589,8,477.4,71.68,975246,Electronics,64,Female,Low,4,455,3237.73
14-07-2023,Mumbai,8848639,397407,60386,5,380.27,72.75,155338,Books,42,Blanks,Middle,7,431,3786.3
07-09-2024,Hyderabad,3729510,477811,64260,5,136.04,193.32,793134,Grocery,25,Female,High,3,742,1505.39
07-02-2025,Bengaluru,4520774,793556,84744,6,974.46,47.26,652291,Books,32,Male,High,3,705,997.21
01-01-2024,Chennai,5773369,543463,23540,6,519.11,114.6,311069,Home,30,Blanks,Middle,5,195,3205.53
08-02-2025,Hyderabad,9609649,339680,22689,4,706.14,182.56,247458,Home,44,Blanks,Middle,9,602,977.15
13-03-2025,Kolkata,2167711,694102,72995,3,216.73,134.48,819237,Books,27,Female,Low,7,330,1209.79
30-10-2024,Hyderabad,8062540,546085,50933,4,287.75,37.18,766481,Books,24,Blanks,High,3,544,2805.66
23-12-2023,Bengaluru,4418973,562930,67833,3,586.7,47.27,362178,Electronics,50,Blanks,Middle,1,761,3487.55
26-07-2024,Kolkata,5931789,292959,96116,6,289.08,150.69,792197,Grocery,22,Female,Middle,7,409,2894.88
04-02-2024,Mumbai,7747866,719265,20638,3,385.91,141.27,504313,Clothing,20,Female,Low,8,578,1703.26
23-03-2025,Mumbai,5407695,243202,62878,9,732.57,152.44,493770,Home,56,Male,Middle,1,699,3511.46
10-03-2025,Bengaluru,3914950,738920,26469,1,571.55,33.27,327455,Books,59,Male,High,2,457,1751.63
26-10-2023,Kolkata,5891160,248897,62437,9,267.51,18.03,683482,Grocery,23,Female,High,8,561,4950.21
13-01-2024,Bengaluru,8543791,914362,35382,8,615.91,124.52,795100,Clothing,31,Male,Low,2,149,586.79
12-06-2024,Mumbai,3191636,482072,90839,6,290.94,28.1,226918,Books,36,Blanks,High,8,737,3325.85
27-07-2024,Bengaluru,9829454,649989,30104,6,662.94,23.76,646772,Books,23,Female,Low,5,412,4564.77
24-07-2023,Hyderabad,7855531,245535,47208,1,888.94,88.36,385755,Books,36,Male,Low,8,862,1233.47
18-08-2023,Delhi,6945264,554430,94848,2,462.76,159.28,977991,Electronics,18,Blanks,Middle,6,863,661.23
24-11-2023,Chennai,8601404,972929,48189,6,811.39,109.37,490465,Electronics,21,Female,High,2,830,4455.3
18-09-2023,Hyderabad,2888127,468775,52225,3,367.72,162.55,204033,Home,31,Male,Middle,7,588,3327.38
10-02-2025,Mumbai,1288055,875064,41117,4,573.15,48.81,676915,Electronics,35,Male,Middle,6,465,4768.84
16-10-2024,Kolkata,8681726,314685,52724,4,394.65,81.21,267260,Electronics,68,Female,Middle,5,923,2256.92
09-09-2024,Mumbai,9081099,633421,45092,3,975.39,164.96,495067,Home,32,Blanks,High,1,953,4333.31
17-08-2023,Mumbai,8454920,492495,19971,1,553.65,191.36,672699,Clothing,61,Male,High,6,964,2162.93
17-11-2023,Bengaluru,9702673,702879,91242,1,907.1,174.47,730603,Home,61,Blanks,Low,9,332,2533.99
12-04-2024,Kolkata,6289433,119775,15846,9,97.4,102.94,803346,Books,27,Female,High,7,288,2312.22
14-12-2023,Mumbai,7343375,513712,44749,9,380.92,130.65,783062,Electronics,52,Blanks,High,8,136,1919.51
01-09-2023,Kolkata,8621607,611050,88760,1,364.9,4.23,112943,Grocery,50,Blanks,Middle,1,338,855.08
18-11-2023,Mumbai,7752140,217244,87311,8,313.68,148.69,140852,Books,63,Male,Low,1,637,593.51
24-12-2023,Kolkata,3556118,282765,70916,8,696.13,59.37,379515,Clothing,18,Blanks,Middle,3,917,3915.4
26-01-2024,Bengaluru,9576087,566951,97581,4,382.72,23.76,788457,Clothing,26,Female,Low,6,581,3112.97
05-12-2023,Hyderabad,8828094,628905,41675,2,966.28,154.91,625861,Home,45,Blanks,High,8,17,210.6
16-09-2024,Mumbai,2498876,988911,22253,5,98,105.51,854183,Clothing,29,Female,Low,5,400,2943.05
08-05-2024,Mumbai,5019088,882411,83275,2,129.01,73.59,546338,Clothing,55,Male,Low,6,121,2906.9
05-02-2024,Bengaluru,4703260,702155,76598,2,947.81,132.35,422061,Clothing,35,Male,High,5,189,1102.98
21-01-2024,Bengaluru,6298647,527136,43468,4,761.49,94.86,158570,Grocery,69,Male,Middle,5,190,517.25
20-12-2024,Kolkata,3393248,329260,78562,6,928.62,162.05,571464,Home,33,Blanks,Middle,9,651,4646.49
17-04-2024,Hyderabad,6070184,477824,82794,3,489.63,88.84,498135,Clothing,21,Blanks,Low,7,459,3672.79
31-12-2023,Delhi,5162642,821534,59353,2,587.3,162,877670,Books,52,Female,High,1,118,2064.27
15-12-2024,Mumbai,5367163,247767,50608,4,442.29,39.15,372429,Grocery,23,Male,Middle,4,846,963.45
17-10-2024,Kolkata,6250145,903915,86235,9,693.29,157.04,991102,Grocery,21,Blanks,High,2,133,2699.01
21-04-2024,Kolkata,3389927,179280,68992,1,933.93,120.14,641788,Clothing,42,Female,Low,5,685,2428.71
05-03-2024,Mumbai,4058528,381728,81825,1,329.46,160.34,701886,Books,65,Female,Middle,8,629,2643.78
09-09-2023,Kolkata,6495861,691208,59934,5,711.33,18.52,419836,Clothing,36,Blanks,High,2,451,1109.61
10-12-2023,Delhi,9603066,725696,62026,4,508.45,51.61,879524,Clothing,25,Blanks,Middle,4,732,2262.12
16-12-2024,Chennai,1474113,280181,34220,1,568.23,23.24,252321,Grocery,44,Female,Middle,9,523,4146.6
30-06-2024,Chennai,9436116,872257,63690,5,582.7,86.83,884240,Electronics,32,Blanks,Middle,8,17,3383.12
01-07-2024,Hyderabad,2054681,911916,41851,1,208.56,146.38,787835,Electronics,50,Male,High,7,396,631.55
10-03-2024,Mumbai,9399754,525510,96461,1,253.12,49.6,432286,Home,33,Female,Low,5,871,4091.98
28-07-2023,Hyderabad,8001247,468503,81023,9,274.07,151.87,707352,Books,30,Male,High,3,180,4500.84
26-09-2023,Chennai,7144291,898258,34862,2,628.38,172.01,811424,Clothing,28,Female,High,1,911,3314.92
09-09-2023,Kolkata,8700452,726908,44236,7,303.45,126.3,152232,Home,59,Blanks,Middle,4,368,135.96
22-12-2024,Bengaluru,9177782,732982,67243,8,897.53,42.8,712328,Electronics,66,Male,Middle,4,224,4507.9
28-01-2025,Hyderabad,6430862,912831,59981,9,547.79,73.38,735099,Books,61,Male,Low,6,722,1977.93
02-01-2025,Hyderabad,9998962,289397,12471,4,650.68,48.8,995730,Grocery,37,Female,Low,9,661,1386.58
07-07-2024,Delhi,4117559,401668,68308,2,304.16,169.54,840596,Home,35,Male,High,6,571,498.81
04-01-2024,Bengaluru,8828951,871334,96226,1,247.53,33.88,776183,Electronics,39,Male,Low,7,658,2666.79
19-02-2024,Bengaluru,9141868,139913,98886,2,533.29,181.48,852321,Home,48,Blanks,Low,8,292,3804.74
23-01-2024,Chennai,4309731,476600,80769,3,671.46,114.22,855497,Books,50,Male,Middle,9,772,347.07
30-05-2024,Delhi,1005674,479114,53518,4,358.82,39.37,583915,Books,65,Blanks,Low,7,613,1225.1
21-02-2024,Mumbai,3044697,132180,62411,1,270.97,148.81,565659,Home,23,Male,Low,6,569,509.44
12-11-2023,Mumbai,6138684,683079,22721,3,924.47,198.15,218891,Clothing,28,Female,Middle,8,211,2564.54
16-10-2024,Chennai,7726617,198913,88691,9,604.06,94.55,330077,Books,60,Male,Middle,8,742,4576.27
12-03-2025,Mumbai,5666855,447896,37019,1,705.65,162.24,948723,Clothing,58,Male,Low,5,969,2169.51
25-01-2025,Chennai,7709640,976872,99781,5,620.64,127.57,540931,Books,64,Male,High,5,620,2863.54
13-07-2023,Bengaluru,1825974,592834,46406,8,602.19,81.7,817116,Books,23,Male,Middle,5,407,258.85
08-05-2024,Mumbai,7736026,137037,71411,8,358.95,160.86,954433,Home,37,Male,Middle,9,626,4789.63
27-04-2024,Bengaluru,7986817,121838,80757,7,922.64,112.18,632638,Home,69,Male,Low,8,993,3833.65
25-11-2023,Mumbai,2784120,102830,89206,5,669.94,56.57,448702,Clothing,38,Blanks,Middle,2,312,3659.76
22-10-2024,Kolkata,5344860,825533,55123,4,799.1,141.7,671545,Clothing,26,Blanks,Low,2,580,677.15
13-07-2024,Kolkata,9792104,755573,47303,8,341.38,167.05,924410,Books,38,Blanks,Low,6,905,671.84
28-07-2024,Kolkata,8116704,654150,12339,1,565.34,166.77,832065,Electronics,42,Male,High,1,572,3729.69
20-09-2024,Bengaluru,9333704,790987,80253,8,837.32,177.15,887262,Electronics,50,Female,Low,9,915,1837.59
24-09-2024,Mumbai,3522848,735800,76784,5,989.87,53.62,290377,Books,25,Male,High,2,12,305.56
27-06-2024,Chennai,2676382,223547,65900,7,698.41,21.67,384062,Home,69,Male,High,2,782,1558.56
21-02-2024,Bengaluru,6589650,357453,13829,5,412.21,133.73,424291,Books,24,Male,High,9,632,3915.8
04-05-2024,Kolkata,3332704,884771,20794,5,67.04,111.67,656222,Home,53,Blanks,High,4,906,3913
25-08-2024,Bengaluru,6906710,858777,11273,1,385.8,78.44,829207,Home,39,Male,Middle,4,522,1201.24
05-05-2024,Delhi,4479929,946627,87168,4,437.43,192.52,192253,Home,25,Male,High,6,655,2428.21
03-04-2024,Kolkata,1948243,285864,62052,4,238.18,5.36,817650,Books,59,Female,Middle,9,23,4612.7
02-01-2025,Hyderabad,4349194,203363,76414,7,544.5,193.51,426801,Home,68,Female,High,3,75,2536.4
04-04-2025,Bengaluru,3382100,198774,26542,9,367.91,79.94,731517,Books,65,Female,Middle,6,698,4909.61
03-05-2024,Kolkata,3172220,751190,17729,7,511.31,34.37,882371,Electronics,62,Blanks,Middle,5,529,2568.14
12-08-2023,Delhi,1170889,940782,37158,9,545.56,177.91,599924,Books,41,Female,High,2,964,4778.67
29-11-2024,Delhi,1305054,957357,28358,1,491.9,174.32,559779,Grocery,63,Male,High,2,418,1090.54
21-08-2023,Kolkata,2298971,288584,74226,4,926.81,110.16,291475,Grocery,51,Female,High,5,751,3073.8
16-10-2023,Chennai,9466237,277330,20240,7,675.8,107.37,188254,Home,32,Female,Low,2,330,2518
25-11-2023,Delhi,4515926,549856,51601,4,524.15,88.07,707516,Grocery,22,Blanks,Low,1,348,1168.76
13-07-2024,Kolkata,6657765,176815,17235,6,478.03,23.91,523883,Grocery,55,Blanks,High,7,455,1847.98
15-01-2024,Delhi,9923698,253536,70458,6,291.63,6.48,857952,Books,19,Male,High,8,675,1135.09
30-11-2024,Mumbai,3215316,105766,62537,5,827.22,158.95,965045,Electronics,20,Female,Middle,2,239,2287.96
24-07-2024,Chennai,7545065,395481,12968,1,330.7,61.74,287989,Home,66,Male,Low,4,577,295.41
13-10-2024,Kolkata,7699806,854301,41460,2,388.81,87.73,624638,Grocery,30,Male,Middle,9,666,755.66
18-12-2024,Delhi,8041279,865122,23720,9,114.68,187.06,770454,Clothing,23,Male,Middle,8,675,1967.8
20-11-2024,Bengaluru,6706801,592904,62270,5,473.95,153.1,468956,Grocery,18,Male,Middle,1,580,3659.81
31-08-2024,Hyderabad,7023622,547521,25509,5,264.53,16.75,160428,Home,44,Blanks,High,2,202,249.67
15-10-2023,Bengaluru,8437694,439991,50027,2,816.93,27.06,450859,Home,30,Male,Low,8,437,1908.03
25-07-2023,Hyderabad,3820720,126116,81725,1,802.33,115.95,424606,Clothing,24,Male,High,6,669,4209.93
03-03-2025,Chennai,4157638,581500,23328,9,259.92,187.65,596994,Home,60,Female,High,9,531,1126.23
27-04-2024,Bengaluru,6220392,550083,36694,5,367.6,59.24,805917,Clothing,39,Male,High,4,348,363.66
26-01-2025,Bengaluru,8001261,617318,47271,8,590.01,50.12,893820,Home,63,Male,Middle,1,465,1089.7
08-02-2024,Kolkata,1442609,787675,63996,1,811.73,1.2,275789,Grocery,61,Blanks,High,2,303,328.6
06-01-2024,Kolkata,4322710,318864,33341,1,808.35,37.99,111572,Home,41,Blanks,High,1,494,236.58
20-07-2023,Mumbai,5336185,375259,47446,3,63.05,11.14,743663,Home,63,Male,High,9,720,975.39
14-10-2023,Delhi,3366009,204346,24693,7,418.87,175.71,415504,Books,56,Blanks,Low,9,148,308.92
13-06-2024,Kolkata,3789426,834723,33421,6,138.34,4.85,792178,Home,59,Blanks,Low,3,608,456.35
28-05-2024,Kolkata,5186545,727843,72038,1,618.32,18.94,145618,Clothing,42,Female,Low,7,801,4809.06
04-02-2025,Kolkata,7450027,932333,77216,6,347.92,140.96,199666,Books,49,Male,Low,8,991,3367.46
03-03-2025,Bengaluru,3470122,752032,25284,2,289.53,165.34,238153,Grocery,24,Blanks,Middle,9,42,882.92
29-03-2025,Chennai,1168608,587133,78285,4,963.77,76.45,326645,Books,37,Blanks,Middle,8,91,1990.48
22-08-2024,Hyderabad,9307338,972643,30499,7,552.84,131.31,344422,Home,44,Blanks,Middle,8,693,2458.01
23-04-2025,Chennai,4688124,165282,98644,3,559.56,139.06,221003,Home,32,Female,High,3,403,2970.27
05-02-2025,Chennai,3643912,215005,71914,2,694.15,180.07,111970,Electronics,29,Male,Low,4,399,2771.21
28-04-2024,Kolkata,8740793,373116,77325,9,887.68,8.86,231175,Books,23,Male,High,8,347,3043.68
09-06-2024,Kolkata,1952852,263645,16230,3,280.94,109.06,607896,Books,58,Blanks,Low,8,442,887.72
17-02-2025,Mumbai,1689268,194008,20816,1,486.54,60.57,761618,Grocery,40,Blanks,High,4,901,3981.25
28-03-2025,Delhi,8706709,981603,50893,5,397.78,4.08,178545,Home,51,Male,Middle,6,452,681.87
20-04-2025,Bengaluru,5802623,213769,31064,2,966.8,58.69,842281,Home,52,Blanks,High,5,828,4252.9
14-01-2025,Hyderabad,2932489,514254,85486,7,802.25,90.93,374945,Electronics,45,Female,Low,2,54,170.61
19-02-2024,Hyderabad,7187663,290879,95946,5,959.52,54.83,387946,Electronics,56,Female,Low,8,967,1368.94
04-03-2024,Bengaluru,7053602,403644,27738,2,441.52,137.3,344228,Grocery,54,Female,Middle,5,147,2821.11
12-08-2024,Mumbai,6987041,684674,61086,6,802.5,172.66,532893,Electronics,41,Male,Low,5,886,1021.15
22-01-2025,Hyderabad,6821752,588617,99533,6,497,89.45,706420,Grocery,38,Male,Middle,1,411,1140.91
10-10-2023,Bengaluru,6091326,705906,38564,7,230.77,129.42,253096,Clothing,69,Female,Low,1,964,3229.61
11-12-2023,Delhi,6247736,401142,58364,5,789.42,17.09,638662,Books,52,Blanks,Low,1,987,1336.98
06-04-2025,Bengaluru,5835614,439561,50044,7,409.68,32.34,816248,Grocery,38,Female,High,6,829,4073.19
12-12-2024,Bengaluru,5011392,682535,62050,2,633.93,123.84,485353,Clothing,30,Male,Low,8,722,3675.28
25-02-2024,Mumbai,5069633,476804,82934,1,761.42,97.69,877080,Grocery,27,Male,Low,8,556,3221.63
13-09-2024,Kolkata,1143547,827557,57738,3,642.96,25.28,884298,Clothing,,Female,Low,9,200,1526.06
14-06-2024,Delhi,3656844,160246,97150,3,169.51,59.77,804164,Books,25,Male,High,5,308,1094.93
14-09-2024,Bengaluru,5637297,294377,32803,9,663.91,96.36,732759,Electronics,24,Male,High,9,998,3529.94
05-11-2024,Hyderabad,7845285,360222,51029,8,182.35,131.99,335836,Books,24,Male,Middle,3,750,2631.23
03-09-2024,Mumbai,3119681,986399,13766,4,369.69,19.78,423258,Grocery,28,Female,Low,4,270,332.52
02-12-2023,Delhi,1453033,337944,71657,2,296.95,142.26,202860,Electronics,31,Female,Low,6,678,2098.81
08-03-2024,Chennai,8729359,105395,30308,8,359.42,38.72,751573,Clothing,19,Blanks,High,7,79,505.31
22-08-2024,Chennai,3305040,776120,42931,8,281.5,47.36,658712,Grocery,57,Blanks,Middle,7,98,2386.69
05-02-2025,Chennai,3589605,262613,85051,2,403.9,167.35,403531,Home,21,Male,High,1,863,4606.12
12-04-2025,Hyderabad,5280048,739302,65045,2,734.77,27.05,946542,Grocery,69,Blanks,High,5,670,2110.46
21-01-2024,Hyderabad,3435655,655548,59810,7,153.55,67.88,474260,Grocery,67,Male,High,1,87,1208.81
15-02-2025,Kolkata,9320905,235006,88094,6,394.11,117.09,591417,Books,50,Female,Middle,1,838,3219.25
18-12-2023,Bengaluru,2448853,295862,74371,8,288.68,51.36,808213,Grocery,42,Male,Middle,6,8,2607.79
23-04-2024,Delhi,1843972,165771,74897,6,739.86,86.64,456013,Clothing,42,Female,High,5,567,2283.01
30-08-2023,Hyderabad,1378050,678256,90835,3,651.65,50.45,269037,Home,48,Male,Middle,2,542,2042.5
06-12-2024,Kolkata,3958182,915203,13069,6,80.17,25.61,478273,Clothing,24,Male,Middle,8,970,4905.3
25-11-2024,Chennai,3055815,210531,48055,1,204.94,154.26,557785,Home,37,Blanks,Low,9,530,4730.34
28-04-2025,Hyderabad,8291442,273547,92821,4,649.59,165.12,962990,Clothing,33,Male,High,5,146,1549.92
24-12-2024,Kolkata,2070386,110782,78378,5,347.39,158.72,302828,Grocery,53,Female,Middle,9,261,2392.67
11-01-2025,Kolkata,9144228,985102,56720,5,960.94,68.12,348864,Clothing,61,Female,High,5,816,3363.01
05-08-2023,Kolkata,8301011,573078,18996,1,253.5,7.66,674003,Home,35,Blanks,High,8,283,2465.14
19-07-2024,Bengaluru,8037210,130030,86740,3,144.4,129.2,555151,Electronics,54,Male,Low,6,862,696.57
20-11-2023,Kolkata,1924246,855413,85297,8,376.84,48.96,240413,Clothing,49,Female,High,4,383,2405.02
26-03-2025,Delhi,5431943,967989,40572,1,336.87,123.55,743161,Clothing,34,Blanks,Middle,7,375,1349.14
09-12-2024,Kolkata,6005463,721762,90208,4,581.43,141.5,743770,Electronics,55,Female,High,3,104,1117.11
05-08-2024,Bengaluru,5105618,441716,92084,1,286.68,120.83,744302,Home,47,Blanks,Low,7,473,906.46
01-12-2023,Mumbai,6060724,237888,14132,3,881.87,22.64,299461,Clothing,24,Female,Middle,5,291,4326.95
04-06-2024,Delhi,7527185,925765,47975,6,898.79,191.15,298511,Home,26,Female,Low,3,286,3538.61
11-03-2024,Bengaluru,5499695,484942,24396,8,89.05,162.7,518085,Books,22,Female,Middle,3,463,954.59
04-03-2025,Mumbai,8986635,739480,91687,5,502.12,19.55,170153,Electronics,28,Male,Middle,8,649,4869.15
10-12-2023,Chennai,8263388,166961,30595,6,764.19,89.61,722848,Grocery,45,Blanks,Middle,3,853,3740.25
20-01-2025,Hyderabad,8578883,696664,52378,8,966.57,192.12,648724,Grocery,64,Blanks,Middle,3,89,618.6
26-04-2025,Chennai,7434505,969621,48505,6,555.19,7.27,234521,Grocery,67,Blanks,High,7,147,2210.84
08-08-2023,Bengaluru,8259125,439084,75224,9,970.44,159.5,337692,Clothing,30,Male,Low,7,723,4941.05
01-07-2024,Chennai,1972972,595751,11597,3,354.15,9.86,530893,Books,26,Female,Middle,7,951,370.13
09-09-2023,Chennai,2455919,311901,16812,4,651.21,21.43,393122,Books,32,Blanks,High,2,425,3120.01
09-12-2024,Mumbai,7310066,770947,93412,7,782.39,27.39,724157,Home,47,Male,Low,1,718,3859.52
15-11-2024,Bengaluru,3398904,707326,78130,2,995.19,172.61,674224,Grocery,64,Male,Middle,3,306,3282.34
13-01-2024,Mumbai,9055843,202371,97773,9,659.06,154.41,777545,Home,24,Blanks,High,4,327,2821.37
20-04-2024,Chennai,5302592,927419,57488,8,851.59,52.85,329771,Home,61,Male,Low,3,721,729.78
01-06-2024,Mumbai,7721562,351010,11543,1,271.21,26.56,940528,Home,23,Male,Low,3,839,844.7
08-08-2024,Mumbai,6266672,987418,62960,1,261.18,30.22,878596,Books,44,Blanks,Middle,7,315,2172.14
07-07-2024,Bengaluru,8436941,277117,89386,7,744.62,111.81,691289,Grocery,38,Female,Low,2,711,4000.53
27-08-2024,Bengaluru,5479421,632955,47115,6,556.68,93.54,941044,Books,34,Male,Low,2,829,3142
31-01-2025,Kolkata,9053922,495944,72478,1,492.11,71.15,822135,Home,58,Female,Middle,5,511,4632.39
08-04-2025,Delhi,6837776,372109,26750,4,358.07,81.43,350374,Grocery,54,Female,High,2,776,689.81
10-09-2023,Bengaluru,3805710,247831,90161,1,721.2,134.25,530746,Clothing,28,Blanks,High,7,800,3548.25
14-01-2025,Mumbai,2562678,988673,18641,9,321.48,122.69,165239,Books,68,Male,Middle,7,974,2422.63
15-11-2024,Kolkata,7928289,801984,68573,8,591.86,84.92,616306,Books,20,Male,Low,8,273,4398.52
25-03-2024,Mumbai,8957626,492335,31530,8,393.1,24.52,618942,Books,64,Female,Low,7,898,1027.15
07-04-2024,Hyderabad,8106497,105764,95888,5,776.88,33.95,591679,Clothing,60,Blanks,Middle,1,511,2107.35
22-04-2025,Mumbai,3189377,983700,74309,6,750.41,129.66,428038,Books,27,Male,Middle,7,405,4630.57
31-10-2023,Bengaluru,8184081,133205,83726,6,997.7,68.5,630936,Home,65,Female,High,7,636,3267.31
07-10-2024,Chennai,6188160,242521,88437,1,141.84,118.57,119040,Clothing,40,Female,Low,3,737,1453.42
10-04-2024,Hyderabad,2643352,422258,43953,7,529.78,67.57,726021,Clothing,47,Male,Middle,1,493,4807.82
02-05-2024,Hyderabad,2201814,377980,10010,2,270.48,154.33,939035,Electronics,42,Blanks,Middle,5,178,3200.2
14-09-2024,Delhi,7750416,719737,70326,8,125.77,107.62,458970,Grocery,68,Blanks,Low,9,54,2913.86
15-12-2023,Hyderabad,7282512,431965,70221,7,309.37,168.21,247909,Clothing,43,Blanks,Low,8,509,3351.23
02-09-2023,Hyderabad,9377575,516157,10166,2,759.65,110.64,577833,Books,20,Female,Middle,1,283,2445.28
20-04-2025,Mumbai,4279477,147203,41557,1,263.69,161.79,271330,Books,58,Blanks,High,3,8,3043.54
24-07-2023,Bengaluru,1586880,738711,57303,1,158.67,69.52,588785,Books,58,Female,Middle,2,889,4449.22
17-09-2023,Chennai,6262597,458147,13899,5,151.65,184.99,260531,Electronics,68,Blanks,Middle,4,752,766.75
11-07-2024,Hyderabad,9160555,787944,36495,1,120.45,54.27,689065,Books,32,Female,High,8,47,3613.36
02-05-2024,Mumbai,1699796,785017,61661,4,533.65,113.04,542323,Electronics,46,Male,Middle,6,953,1423.73
11-06-2024,Chennai,2126485,996434,36646,1,999.41,94.35,985248,Books,58,Blanks,Middle,2,738,433.24
06-07-2024,Bengaluru,7132407,549055,67361,7,378.69,146.87,820075,Books,56,Blanks,Low,7,851,3316.36
17-07-2024,Chennai,8425777,785723,76098,9,862.99,155.99,523661,Grocery,30,Blanks,High,3,362,4681.74
01-12-2024,Kolkata,5803990,836597,86359,6,572.41,187.37,668621,Electronics,22,Blanks,High,1,862,2188.46
27-03-2025,Hyderabad,8462095,150531,25233,9,727.21,173.38,311553,Clothing,63,Blanks,Middle,9,926,4313.01
25-02-2024,Chennai,8220296,953927,57831,5,570.01,146.71,178052,Grocery,27,Female,Middle,1,202,2706.97
10-07-2024,Chennai,8015809,436396,17215,6,623.6,145.45,771095,Books,53,Blanks,High,5,489,4685.63
11-09-2024,Mumbai,7042207,100381,94742,7,709.57,73.57,457931,Grocery,24,Blanks,Middle,2,779,1193
